,Title,Section,URL,Act_Name,Date,Document Num,CompleteAct_URL,CompleteAct_DocNum,Headline
1786,"Section 3(c)(ii)(2) in The Citizenship (Amendment) Act,   2003",Section 3(c)(ii)(2),https://indiankanoon.org/doc/890835/,The Citizenship (Amendment) Act,2003,890835,https://indiankanoon.org/doc/949775/,949775,"
    Section 3(c)(ii)(2) in The Citizenship (Amendment) Act,   2003   (2)  A person shall not be a citizen 
  "
1787,"Section 3(c)(ii) in The Citizenship (Amendment) Act,   2003",Section 3(c)(ii),https://indiankanoon.org/doc/125107/,The Citizenship (Amendment) Act,2003,125107,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 3(c)(ii) in The Citizenship (Amendment) Act,   2003   (ii)  one of whose parents is a citizen 
  "
1788,"Section 3(c) in The Citizenship (Amendment) Act,   2003",Section 3(c),https://indiankanoon.org/doc/1419853/,The Citizenship (Amendment) Act,2003,1419853,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 3(c) in The Citizenship (Amendment) Act,   2003   (c)  on or after the commencement ... Citizenship (Amendment) Act,  2003 , where-   (i)   both of his parents are citizens of India; or     (ii)   one of whose parents 
  "
1789,"Section 4(b) in The Citizenship (Amendment) Act,   2003",Section 4(b),https://indiankanoon.org/doc/177136/,The Citizenship (Amendment) Act,2003,177136,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 4(b) in The Citizenship (Amendment) Act,   2003   (b)  on or after the 10th 
  "
1790,"Section 4(b)(i) in The Citizenship (Amendment) Act,   2003",Section 4(b)(i),https://indiankanoon.org/doc/1327223/,The Citizenship (Amendment) Act,2003,1327223,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 4(b)(i) in The Citizenship (Amendment) Act,   2003   (i)  within one year of its occurrence ... commencement of the Citizenship (Amendment) Act,  2003 , whichever is later 
  "
1791,"Section 4(b)(ii)(1A) in The Citizenship (Amendment) Act,   2003",Section 4(b)(ii)(1A),https://indiankanoon.org/doc/887685/,The Citizenship (Amendment) Act,2003,887685,https://indiankanoon.org/doc/949775/,949775,"
    Section 4(b)(ii)(1A) in The Citizenship (Amendment) Act,   2003   (1A)  A minor who is a citizen of India 
  "
1792,"Section 4(b)(ii) in The Citizenship (Amendment) Act,   2003",Section 4(b)(ii),https://indiankanoon.org/doc/177182/,The Citizenship (Amendment) Act,2003,177182,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 4(b)(ii) in The Citizenship (Amendment) Act,   2003   (ii)  with the permission of the Central Government 
  "
1793,"Section 5(a) in The Citizenship (Amendment) Act,   2003",Section 5(a),https://indiankanoon.org/doc/232188/,The Citizenship (Amendment) Act,2003,232188,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 5(a) in The Citizenship (Amendment) Act,   2003   (a)  for sub- section (1), the following shall 
  "
1794,"Section 5(b) in The Citizenship (Amendment) Act,   2003",Section 5(b),https://indiankanoon.org/doc/497186/,The Citizenship (Amendment) Act,2003,497186,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 5(b) in The Citizenship (Amendment) Act,   2003   (b)  a person of Indian origin 
  "
1795,"Section 5(c) in The Citizenship (Amendment) Act,   2003",Section 5(c),https://indiankanoon.org/doc/72349/,The Citizenship (Amendment) Act,2003,72349,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 5(c) in The Citizenship (Amendment) Act,   2003   (c)  a person who is married 
  "
1796,"Section 5(d) in The Citizenship (Amendment) Act,   2003",Section 5(d),https://indiankanoon.org/doc/339085/,The Citizenship (Amendment) Act,2003,339085,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 5(d) in The Citizenship (Amendment) Act,   2003   (d)  minor children of persons who are citizens 
  "
1797,"Section 5(g)(ii) in The Citizenship (Amendment) Act,   2003",Section 5(g)(ii),https://indiankanoon.org/doc/1705588/,The Citizenship (Amendment) Act,2003,1705588,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 5(g)(ii) in The Citizenship (Amendment) Act,   2003   (ii)  he has resided in India during 
  "
1798,"Section 5(g) in The Citizenship (Amendment) Act,   2003",Section 5(g),https://indiankanoon.org/doc/1793140/,The Citizenship (Amendment) Act,2003,1793140,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 5(g) in The Citizenship (Amendment) Act,   2003   (g)  a person of full age and capacity 
  "
1799,"Section 6 in The Citizenship (Amendment) Act,   2003",Section 6,https://indiankanoon.org/doc/895050/,The Citizenship Act,2003,895050,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 6 in The Citizenship (Amendment) Act,   2003   6.  Amendment of section 6.- In section 
  "
1800,"Section 7 in The Citizenship (Amendment) Act,   2003",Section 7,https://indiankanoon.org/doc/124913/,The Citizenship Act,2003,124913,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7 in The Citizenship (Amendment) Act,   2003   7.  Insertion of heading and new sections 
  "
1801,"Section 7A(1)(a) in The Citizenship (Amendment) Act,   2003",Section 7A(1)(a),https://indiankanoon.org/doc/1753580/,The Citizenship (Amendment) Act,2003,1753580,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7A(1)(a) in The Citizenship (Amendment) Act,   2003   (a)  that person is of Indian origin 
  "
1802,"Section 7A(1)(b) in The Citizenship (Amendment) Act,   2003",Section 7A(1)(b),https://indiankanoon.org/doc/107594/,The Citizenship (Amendment) Act,2003,107594,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7A(1)(b) in The Citizenship (Amendment) Act,   2003   (b)  that person is of full ... country on or after the commencement of the Citizenship (Amendment) Act,  2003  and who was a citizen of India immediately 
  "
1803,"Section 7A(1)(c) in The Citizenship (Amendment) Act,   2003",Section 7A(1)(c),https://indiankanoon.org/doc/1568542/,The Citizenship (Amendment) Act,2003,1568542,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7A(1)(c) in The Citizenship (Amendment) Act,   2003   (c)  that person is a minor 
  "
1804,"Section 7A(1) in The Citizenship (Amendment) Act,   2003",Section 7A(1),https://indiankanoon.org/doc/1710884/,The Citizenship (Amendment) Act,2003,1710884,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7A(1) in The Citizenship (Amendment) Act,   2003   (1)  The Central Government may, subject to such ... country on or after the commencement of the Citizenship (Amendment) Act,  2003  and who was a citizen of India immediately 
  "
1805,"Section 7A(3)(ii) in The Citizenship (Amendment) Act,   2003",Section 7A(3)(ii),https://indiankanoon.org/doc/1781856/,The Citizenship (Amendment) Act,2003,1781856,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7A(3)(ii) in The Citizenship (Amendment) Act,   2003   (ii)  belonged to a territory that became part 
  "
1806,"Section 7A(3)(iii) in The Citizenship (Amendment) Act,   2003",Section 7A(3)(iii),https://indiankanoon.org/doc/767149/,The Citizenship (Amendment) Act,2003,767149,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7A(3)(iii) in The Citizenship (Amendment) Act,   2003   (iii)  the children and grand- children 
  "
1807,"Section 7A(3) in The Citizenship (Amendment) Act,   2003",Section 7A(3),https://indiankanoon.org/doc/372330/,The Citizenship (Amendment) Act,2003,372330,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7A(3) in The Citizenship (Amendment) Act,   2003   (3)  No person who has been deprived 
  "
1808,"Section 7A in The Citizenship (Amendment) Act,   2003",Section 7A,https://indiankanoon.org/doc/735179/,The Citizenship Act,2003,735179,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7A in The Citizenship (Amendment) Act,   2003   7A.  Registration of overseas citizens.-   (1)   The Central Government ... country on or after the commencement of the Citizenship (Amendment) Act,  2003  and who was a citizen of India immediately 
  "
1809,"Section 7B(1) in The Citizenship (Amendment) Act,   2003",Section 7B(1),https://indiankanoon.org/doc/731822/,The Citizenship (Amendment) Act,2003,731822,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7B(1) in The Citizenship (Amendment) Act,   2003   (1)  Notwithstanding anything contained in any other 
  "
1810,"Section 7B(2)(a) in The Citizenship (Amendment) Act,   2003",Section 7B(2)(a),https://indiankanoon.org/doc/82313/,The Citizenship (Amendment) Act,2003,82313,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7B(2)(a) in The Citizenship (Amendment) Act,   2003   (a)  under article 16 of the Constitution with 
  "
1811,"Section 7B(2)(b) in The Citizenship (Amendment) Act,   2003",Section 7B(2)(b),https://indiankanoon.org/doc/1018901/,The Citizenship (Amendment) Act,2003,1018901,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7B(2)(b) in The Citizenship (Amendment) Act,   2003   (b)  under article 58 of the Constitution 
  "
1812,"Section 7B(2)(c) in The Citizenship (Amendment) Act,   2003",Section 7B(2)(c),https://indiankanoon.org/doc/1942737/,The Citizenship (Amendment) Act,2003,1942737,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7B(2)(c) in The Citizenship (Amendment) Act,   2003   (c)  under article 66 of the Constitution 
  "
1813,"Section 7B(2)(f) in The Citizenship (Amendment) Act,   2003",Section 7B(2)(f),https://indiankanoon.org/doc/224565/,The Citizenship (Amendment) Act,2003,224565,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7B(2)(f) in The Citizenship (Amendment) Act,   2003   (f)  under section 16 of the Representation 
  "
1814,"Section 7B(2)(g) in The Citizenship (Amendment) Act,   2003",Section 7B(2)(g),https://indiankanoon.org/doc/1437533/,The Citizenship (Amendment) Act,2003,1437533,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7B(2)(g) in The Citizenship (Amendment) Act,   2003   (g)  under sections 
  "
1815,"Section 7B(2)(h) in The Citizenship (Amendment) Act,   2003",Section 7B(2)(h),https://indiankanoon.org/doc/1451777/,The Citizenship (Amendment) Act,2003,1451777,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7B(2)(h) in The Citizenship (Amendment) Act,   2003   (h)  under sections 
  "
1816,"Section 7B(2)(i) in The Citizenship (Amendment) Act,   2003",Section 7B(2)(i),https://indiankanoon.org/doc/452839/,The Citizenship (Amendment) Act,2003,452839,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7B(2)(i) in The Citizenship (Amendment) Act,   2003   (i)  for appointment to public services and posts 
  "
1817,"Section 7B(2) in The Citizenship (Amendment) Act,   2003",Section 7B(2),https://indiankanoon.org/doc/164762/,The Citizenship (Amendment) Act,2003,164762,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7B(2) in The Citizenship (Amendment) Act,   2003   (2)  An overseas citizen of India shall 
  "
1818,"Section 7B(3) in The Citizenship (Amendment) Act,   2003",Section 7B(3),https://indiankanoon.org/doc/1900037/,The Citizenship (Amendment) Act,2003,1900037,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7B(3) in The Citizenship (Amendment) Act,   2003   (3)  Every notification issued under sub- section 
  "
1819,"Section 7B in The Citizenship (Amendment) Act,   2003",Section 7B,https://indiankanoon.org/doc/132260/,The Citizenship Act,2003,132260,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7B in The Citizenship (Amendment) Act,   2003   7B.  Conferment of rights on overseas citizens of India 
  "
1820,"Section 7C(1) in The Citizenship (Amendment) Act,   2003",Section 7C(1),https://indiankanoon.org/doc/1083591/,The Citizenship (Amendment) Act,2003,1083591,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7C(1) in The Citizenship (Amendment) Act,   2003   (1)  If any overseas citizen of India 
  "
1821,"Section 7D(1)(a) in The Citizenship (Amendment) Act,   2003",Section 7D(1)(a),https://indiankanoon.org/doc/662611/,The Citizenship (Amendment) Act,2003,662611,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7D(1)(a) in The Citizenship (Amendment) Act,   2003   (a)  the registration as an overseas citizen 
  "
1822,"Section 7D(1)(b) in The Citizenship (Amendment) Act,   2003",Section 7D(1)(b),https://indiankanoon.org/doc/504509/,The Citizenship (Amendment) Act,2003,504509,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7D(1)(b) in The Citizenship (Amendment) Act,   2003   (b)  the overseas citizen of India has shown 
  "
1823,"Section 7D(1)(c) in The Citizenship (Amendment) Act,   2003",Section 7D(1)(c),https://indiankanoon.org/doc/330791/,The Citizenship (Amendment) Act,2003,330791,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7D(1)(c) in The Citizenship (Amendment) Act,   2003   (c)  the overseas citizen of India has, during 
  "
1824,"Section 7D(1)(d) in The Citizenship (Amendment) Act,   2003",Section 7D(1)(d),https://indiankanoon.org/doc/420513/,The Citizenship (Amendment) Act,2003,420513,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7D(1)(d) in The Citizenship (Amendment) Act,   2003   (d)  the overseas citizen of India has, within 
  "
1825,"Section 7D(1)(e) in The Citizenship (Amendment) Act,   2003",Section 7D(1)(e),https://indiankanoon.org/doc/1908384/,The Citizenship (Amendment) Act,2003,1908384,https://indiankanoon.org/doc/949775/,949775,"
    Government Act  Section 7D(1)(e) in The Citizenship (Amendment) Act,   2003   (e)  it is necessary 
  "
1826,"Section 7D(1) in The Citizenship (Amendment) Act,   2003",Section 7D(1),https://indiankanoon.org/doc/1715911/,The Citizenship (Amendment) Act,2003,1715911,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7D(1) in The Citizenship (Amendment) Act,   2003   (1)  of section 7A if it is satisfied 
  "
1827,"Section 7D in The Citizenship (Amendment) Act,   2003",Section 7D,https://indiankanoon.org/doc/1447234/,The Citizenship Act,2003,1447234,https://indiankanoon.org/doc/949775/,949775,"
    Central Government Act  Section 7D in The Citizenship (Amendment) Act,   2003   7D.  Cancellation of registration as overseas citizen of India 
  "
